OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-3057,2021-082K,2025-05-24T17:49:52.128480,14.98330070,.0003206,69.9993,262.9768,269.2375,90.8417,0,U,49139,999,20368,.65821E-4,.692E-5,0
STARLINK-3093,2021-082M,2025-05-24T18:32:37.518144,14.98322119,.000315,69.9991,302.9273,270.0812,89.9986,0,U,49141,999,20390,.14195E-3,.1601E-4,0
STARLINK-3109,2021-082P,2025-05-24T17:44:11.986368,14.98323046,.0003154,69.9990,283.0008,270.7381,89.3416,0,U,49143,999,20430,.64059E-4,.671E-5,0
STARLINK-3100,2021-082Q,2025-05-24T19:56:42.664704,14.98331781,.0003104,69.9988,302.7584,266.6162,93.4642,0,U,49144,999,20271,.8434E-4,.913E-5,0
STARLINK-3119,2021-082R,2025-05-24T17:07:48.642816,14.98337187,.0003279,69.9996,263.0482,267.5152,92.5632,0,U,49145,999,20367,-.599E-4,-.808E-5,0
STARLINK-3116,2021-082S,2025-05-24T19:14:19.771872,14.98335870,.0003107,69.9982,282.8454,266.0742,94.0062,0,U,49146,999,20435,-.11365E-3,-.1449E-4,0
STARLINK-3071,2021-082T,2025-05-24T17:25:50.310336,14.98328946,.0003327,69.9994,263.0328,270.0643,90.0134,0,U,49147,999,20368,-.11961E-3,-.152E-4,0
STARLINK-3048,2021-082U,2025-05-24T19:02:18.094272,14.98336271,.0003058,69.9989,282.8458,269.4629,90.6179,0,U,49148,999,20319,-.34868E-5,-.135E-5,0
STARLINK-3102,2021-082X,2025-05-24T16:55:48.226656,14.98323729,.0003429,69.9992,263.0748,272.1635,87.9131,0,U,49151,999,20488,-.57272E-4,-.776E-5,0
STARLINK-3072,2021-082Z,2025-05-24T18:19:54.670944,14.98329547,.0003262,69.9996,262.9356,263.2131,96.8657,0,U,49153,999,20489,.21376E-4,.162E-5,0
STARLINK-3068,2021-082AA,2025-05-24T18:56:17.846880,14.98339428,.0003236,69.9989,282.8610,268.9883,91.0906,0,U,49154,999,20427,-.19511E-4,-.326E-5,0
STARLINK-3060,2021-082AB,2025-05-24T18:13:53.900832,14.98332149,.00032,69.9997,262.9383,269.7822,90.2971,0,U,49155,999,20476,.79763E-4,.859E-5,0
STARLINK-3085,2021-082AC,2025-05-24T17:43:52.036608,14.98331386,.0001815,69.9994,262.9905,239.9092,120.1887,0,U,49156,999,20476,.11202E-5,-.79E-6,0
STARLINK-3051,2021-082AD,2025-05-24T18:50:18.673440,14.98321241,.0003235,69.9984,282.8747,264.1317,95.9473,0,U,49157,999,20429,.58781E-5,-.23E-6,0
STARLINK-3083,2021-082AE,2025-05-24T15:48:19.260864,15.34313632,.0005847,69.9834,240.1374,252.3414,107.7125,0,U,49158,999,20534,.61808E-3,.20522E-3,0
STARLINK-3056,2021-082AF,2025-05-25T03:39:19.510560,14.98353188,.0003137,69.9986,301.9581,269.7758,90.3041,0,U,49159,999,20385,.26074E-3,.3021E-4,0
STARLINK-3095,2021-082AG,2025-05-24T20:56:47.444640,14.98334251,.0003084,69.9986,302.6452,270.3248,89.7557,0,U,49160,999,20379,.41914E-4,.407E-5,0
STARLINK-3080,2021-082AH,2025-05-25T03:27:20.473344,14.98329790,.0003089,69.9985,301.9577,270.8556,89.2249,0,U,49161,999,20383,.11646E-4,.46E-6,0
STARLINK-3088,2021-082AK,2025-05-24T18:38:15.978048,14.98331501,.0003116,69.9988,282.9032,268.3731,91.7071,0,U,49163,999,20436,.47157E-4,.47E-5,0
STARLINK-3106,2021-082AL,2025-05-24T18:26:15.381312,14.98327203,.0003131,69.9994,282.9309,261.7882,98.2922,0,U,49164,999,20436,-.40598E-4,-.577E-5,0
STARLINK-3052,2021-082AM,2025-05-24T17:38:30.979392,14.98338985,.0003173,69.9986,303.0240,262.3672,97.7127,0,U,49165,999,20389,-.11229E-3,-.1433E-4,0
STARLINK-3089,2021-082AN,2025-05-24T18:32:15.754848,14.98337036,.0003209,69.9988,282.9166,264.3137,95.7656,0,U,49166,999,20439,-.79952E-4,-.1047E-4,0
STARLINK-3054,2021-082AP,2025-05-24T17:26:29.247360,14.98329466,.0003103,69.9984,303.0241,268.4646,91.6157,0,U,49167,999,20389,-.13538E-3,-.1708E-4,0
STARLINK-3046,2021-082AR,2025-05-24T19:56:22.641504,14.98331090,.0003047,69.9990,282.7763,270.2316,89.8494,0,U,49169,999,20320,.27298E-4,.233E-5,0
STARLINK-3107,2021-082AT,2025-05-24T18:55:39.353088,14.98588707,.0003095,70.0000,302.8796,273.1579,86.9226,0,U,49171,999,20386,.15788E-2,.18923E-3,0
STARLINK-3091,2021-082AU,2025-05-25T06:53:17.087712,16.26664372,.0012229,69.9920,265.7806,286.1205,117.1937,0,U,49172,999,20364,.72494E-3,.2436615E-1,.42578E-5
STARLINK-3045,2021-082AV,2025-05-25T02:02:53.764800,14.98326661,.0003088,69.9993,282.1134,273.5448,86.5358,0,U,49173,999,20324,.98028E-5,.24E-6,0
STARLINK-3047,2021-082AW,2025-05-24T17:12:23.164128,15.44066185,.0006873,69.9883,248.1805,238.3285,121.7228,0,U,49174,999,20522,.13986E-2,.64526E-3,0
STARLINK-3087,2021-082AX,2025-05-24T18:44:16.890720,14.98329498,.0003262,69.9986,282.9003,268.6320,91.4466,0,U,49175,999,20319,.78349E-5,0,0
STARLINK-3069,2021-082AY,2025-05-24T18:25:52.811040,14.98354986,.0002724,69.9994,262.9217,275.0033,85.0815,0,U,49176,999,20368,.30896E-3,.3598E-4,0
STARLINK-3103,2021-082AZ,2025-05-24T17:19:49.597248,14.98331562,.0003183,69.9994,263.0475,269.1945,90.8849,0,U,49177,999,20487,.76296E-4,.817E-5,0
STARLINK-3086,2021-082BA,2025-05-25T03:33:20.900448,14.98332002,.00032,69.9984,301.9560,268.9581,91.1212,0,U,49178,999,20391,.65542E-4,.689E-5,0
STARLINK-3043,2021-082BB,2025-05-24T17:01:48.271872,14.98331995,.000332,69.9999,263.0624,266.2098,93.8682,0,U,49179,999,20367,-.96008E-4,-.1238E-4,0
STARLINK-3050,2021-082BC,2025-05-24T18:14:13.980192,14.98332278,.0003258,69.9990,282.9422,271.4793,88.5993,0,U,49180,999,20436,.75382E-4,.807E-5,0
STARLINK-3059,2021-082BD,2025-05-24T19:08:38.689728,14.98331492,.0003004,69.9985,302.8538,267.7355,92.3461,0,U,49181,999,20389,.82512E-4,.892E-5,0
STARLINK-3151,2021-104A,2025-05-24T20:09:30.507552,15.08836031,.0001497,53.2170,85.8455,87.2108,272.9055,0,U,49408,999,19612,.16166E-4,-.31E-6,0
STARLINK-3075,2021-104B,2025-05-24T20:29:19.385376,15.08834841,.0001558,53.2176,85.7536,90.7059,269.4111,0,U,49409,999,19503,.37828E-4,.314E-5,0
STARLINK-3147,2021-104C,2025-05-25T02:41:38.805216,15.08835794,.0001493,53.2173,84.6034,89.4516,270.6647,0,U,49410,999,19615,.90625E-5,-.144E-5,0
STARLINK-3162,2021-104D,2025-05-25T02:31:00.085440,15.08832867,.0001512,53.2191,74.6280,96.9055,263.2109,0,U,49411,999,19628,-.23573E-4,-.663E-5,0
STARLINK-3157,2021-104F,2025-05-24T20:05:32.054784,15.08834131,.0001444,53.2175,75.8388,93.5947,266.5211,0,U,49413,999,19516,-.23372E-4,-.66E-5,0
STARLINK-3146,2021-104G,2025-05-24T20:13:25.642560,15.08838025,.0002695,53.2174,85.8025,85.3826,274.7474,0,U,49414,999,19502,-.85093E-5,-.424E-5,0
STARLINK-3159,2021-104H,2025-05-24T02:29:36.896064,15.08836639,.000135,53.2184,79.1182,78.7023,281.4120,0,U,49415,999,19504,.26108E-3,.3869E-4,0
STARLINK-3133,2021-104J,2025-05-25T02:24:21.746016,15.08841846,.0001425,53.2175,84.6460,92.4025,267.7130,0,U,49416,999,19616,.39155E-4,.335E-5,0
STARLINK-3154,2021-104K,2025-05-25T04:38:05.954208,15.08845224,.0001251,53.2181,73.8829,81.5431,278.5703,0,U,49417,999,19632,-.72856E-4,-.1447E-4,0
STARLINK-3111,2021-104L,2025-05-25T00:43:41.897856,15.08844712,.0001163,53.2175,84.9605,104.9399,255.1722,0,U,49418,999,19615,.1062E-3,.1403E-4,0
STARLINK-3120,2021-104M,2025-05-25T00:27:48.884256,15.08826769,.00015,53.2181,85.0111,87.5974,272.5189,0,U,49419,999,19613,-.10579E-4,-.456E-5,0
STARLINK-3110,2021-104N,2025-05-24T19:52:13.702368,15.08837623,.0001394,53.2168,85.8696,89.6296,270.4855,0,U,49420,999,19501,.22503E-4,.7E-6,0
STARLINK-3112,2021-104P,2025-05-25T03:01:25.862592,15.08840094,.0001578,53.2174,84.3385,82.3570,277.7601,0,U,49421,999,19615,.20337E-4,.36E-6,0
STARLINK-3161,2021-104Q,2025-05-25T02:52:17.369472,15.08847948,.0001293,53.2173,84.8791,86.8858,273.2282,0,U,49422,999,19616,-.19737E-3,-.3428E-4,0
STARLINK-3149,2021-104R,2025-05-24T05:28:29.535168,15.08835957,.0001404,53.2168,88.7555,89.5477,270.5676,0,U,49423,999,19492,.11444E-4,-.106E-5,0
STARLINK-3135,2021-104S,2025-05-25T05:08:39.494400,15.08831472,.0001592,53.2181,84.1352,91.4396,268.6778,0,U,49424,999,19616,-.24388E-4,-.676E-5,0
STARLINK-3139,2021-104T,2025-05-25T04:48:49.851936,15.08837984,.0001464,53.2178,84.2067,91.8542,268.2617,0,U,49425,999,19616,-.53676E-4,-.1142E-4,0
STARLINK-3114,2021-104U,2025-05-25T04:58:02.011872,15.08845788,.0001359,53.2176,84.1693,94.1937,265.9211,0,U,49426,999,19616,.11492E-3,.1542E-4,0
STARLINK-3131,2021-104V,2025-05-24T19:11:12.894720,15.08834688,.0001419,53.2174,86.0067,66.8973,293.2169,0,U,49427,999,19502,-.84704E-5,-.423E-5,0
STARLINK-3121,2021-104W,2025-05-25T02:40:14.757888,15.08840687,.0001834,53.2180,84.5113,93.3089,266.8113,0,U,49428,999,19615,.26699E-4,.137E-5,0
STARLINK-3138,2021-104Y,2025-05-25T02:04:34.940928,15.08853958,.0000133,53.2172,84.9861,175.4654,184.6340,0,U,49430,999,19614,.38254E-4,.322E-5,0
STARLINK-3153,2021-104Z,2025-05-24T20:08:09.345984,15.08837849,.0001446,53.2173,86.0009,93.4998,266.6160,0,U,49431,999,19502,.15199E-4,-.46E-6,0
STARLINK-3158,2021-104AA,2025-05-25T02:11:10.622688,15.08834318,.0001554,53.2183,74.6872,90.0641,270.0529,0,U,49432,999,19628,.71798E-5,-.174E-5,0
STARLINK-3079,2021-104AB,2025-05-24T18:14:11.649120,15.08838944,.0001408,53.2188,66.1781,86.2949,273.8204,0,U,49433,999,19638,.38573E-4,.326E-5,0
STARLINK-3134,2021-104AC,2025-05-25T04:52:47.660160,15.08828268,.0001351,53.2161,84.3384,86.4381,273.6765,0,U,49434,999,19616,-.21372E-3,-.3687E-4,0
STARLINK-3117,2021-104AD,2025-05-25T03:53:11.299776,15.08843006,.0001969,53.2195,64.3726,94.0361,266.0856,0,U,49435,999,19644,-.79279E-4,-.155E-4,0
STARLINK-3049,2021-104AE,2025-05-25T03:51:48.687552,15.08836467,.0001527,53.2186,64.3743,87.1206,272.9960,0,U,49436,999,19642,.33985E-4,.253E-5,0
STARLINK-3130,2021-104AF,2025-05-25T00:30:26.260128,15.08836396,.0001426,53.2181,65.0048,89.0256,271.0899,0,U,49437,999,19640,.41429E-4,.371E-5,0
STARLINK-3044,2021-104AG,2025-05-25T01:51:17.284032,15.08855340,.0001948,53.2186,64.6833,137.2776,222.8368,0,U,49438,999,19641,-.53587E-3,-.881E-4,0
STARLINK-3105,2021-104AJ,2025-05-25T05:05:59.714016,15.08839229,.0001662,53.2194,64.1456,95.9576,264.1606,0,U,49440,999,19643,.29672E-4,.184E-5,0
STARLINK-3128,2021-104AK,2025-05-25T01:28:43.586112,15.08837907,.0001478,53.2183,64.8216,91.1609,268.9552,0,U,49441,999,19642,.18496E-4,.6E-7,0
STARLINK-3098,2021-104AL,2025-05-25T01:49:55.767360,15.08828710,.0001353,53.2188,64.7553,93.4297,266.6850,0,U,49442,999,19642,.36057E-4,.286E-5,0
STARLINK-3136,2021-104AM,2025-05-24T04:43:24.457440,15.08836226,.00014,53.2173,68.7016,87.2509,272.8644,0,U,49443,999,19521,.86189E-4,.1084E-4,0
STARLINK-3126,2021-104AN,2025-05-24T19:24:27.982944,15.08832536,.0001604,53.2190,65.9639,88.9707,271.1469,0,U,49444,999,19530,-.27897E-4,-.732E-5,0
STARLINK-3122,2021-104AP,2025-05-24T12:40:27.532416,15.08842968,.0001367,53.2185,77.6112,83.6863,276.4285,0,U,49445,999,19511,.90174E-4,.1148E-4,0
STARLINK-3099,2021-104AQ,2025-05-24T17:42:23.929344,15.08838100,.0001338,53.2181,66.2726,92.0445,268.0701,0,U,49446,999,19529,-.17753E-3,-.3112E-4,0
STARLINK-3115,2021-104AR,2025-05-25T05:04:40.115424,15.08831315,.0001827,53.2181,74.1472,86.8027,273.3174,0,U,49447,999,19629,.44908E-4,.427E-5,0
STARLINK-3137,2021-104AT,2025-05-24T13:05:31.012512,15.08838486,.0001534,53.2170,77.1468,91.6146,268.5022,0,U,49449,999,19620,.16581E-4,-.24E-6,0
STARLINK-3127,2021-104AU,2025-05-24T19:42:57.367584,15.08838261,.0001501,53.2177,75.9384,93.5922,266.5242,0,U,49450,999,19542,.40023E-4,.349E-5,0
STARLINK-3125,2021-104AV,2025-05-24T13:00:12.924864,15.08841821,.0001358,53.2174,77.1543,88.0014,272.1133,0,U,49451,999,19512,.95358E-4,.123E-4,0
STARLINK-3150,2021-104AW,2025-05-24T04:48:46.300032,15.08837588,.000122,53.2176,78.7246,70.1357,289.9767,0,U,49452,999,19615,.8789E-4,.1111E-4,0
STARLINK-3129,2021-104AX,2025-05-25T04:55:27.932160,15.08852580,.0001367,53.2168,74.2629,93.0350,267.0799,0,U,49453,999,19629,.1133E-3,.1516E-4,0
STARLINK-3160,2021-104AY,2025-05-25T04:48:47.970144,15.08825745,.0001547,53.2182,74.1978,85.3532,274.7637,0,U,49454,999,19630,-.56408E-4,-.1185E-4,0
STARLINK-3145,2021-104AZ,2025-05-25T04:27:32.620608,15.08868657,.000114,53.2180,74.2647,138.6778,221.4300,0,U,49455,999,19629,.32381E-3,.4873E-4,0
STARLINK-3124,2021-104BA,2025-05-24T04:54:04.383360,15.08839907,.0001439,53.2178,78.7186,90.2154,269.9003,0,U,49456,999,19614,.82717E-4,.1029E-4,0
STARLINK-3132,2021-104BB,2025-05-25T04:23:40.357536,15.08831374,.0001442,53.2178,74.2855,77.5902,282.5251,0,U,49457,999,19629,.20922E-3,.3043E-4,0
STARLINK-3156,2021-104BC,2025-05-24T04:42:05.322816,15.08837864,.0001396,53.2183,78.7086,95.3260,264.7892,0,U,49458,999,19615,.70211E-4,.83E-5,0
STARLINK-3141,2021-104BD,2025-05-25T04:16:58.748736,15.08837854,.0001354,53.2176,74.2991,92.9319,267.1828,0,U,49459,999,19629,.41851E-4,.378E-5,0
STARLINK-3140,2021-104BE,2025-05-24T12:17:49.422912,15.08836508,.000155,53.2169,77.2880,89.5857,270.5312,0,U,49460,999,19620,.2227E-4,.66E-6,0
STARLINK-3219,2021-115A,2025-05-24T21:54:08.964864,15.08834635,.0001341,53.2183,5.7126,92.6097,267.5049,0,U,49724,999,19193,.17213E-4,-.14E-6,0
STARLINK-3218,2021-115B,2025-05-24T20:50:32.383104,15.08837414,.0001357,53.2193,5.7928,85.9188,274.1959,0,U,49725,999,19193,.35103E-4,.271E-5,0
STARLINK-3242,2021-115D,2025-05-25T00:31:45.421536,15.08842363,.0001396,53.2187,14.9995,87.4472,272.6680,0,U,49727,999,19293,.83433E-4,.104E-4,0
STARLINK-3240,2021-115E,2025-05-24T21:26:17.346048,15.08837086,.0001363,53.2189,15.5757,90.7119,269.4029,0,U,49728,999,19179,.56085E-4,.605E-5,0
STARLINK-3251,2021-115F,2025-05-24T08:32:35.018304,15.08838923,.0001402,53.2197,17.8745,90.5242,269.5911,0,U,49729,999,19171,.45253E-4,.432E-5,0
STARLINK-3249,2021-115G,2025-05-24T22:08:42.771264,15.08839749,.0001415,53.2184,15.6387,92.4467,267.6687,0,U,49730,999,19179,-.12139E-4,-.481E-5,0
STARLINK-3246,2021-115J,2025-05-24T22:19:18.493824,15.08836622,.0001509,53.2187,15.5694,88.4298,271.6867,0,U,49732,999,19290,.12611E-4,-.87E-6,0
STARLINK-3252,2021-115K,2025-05-25T00:58:15.206592,15.08840488,.0001655,53.2185,14.9164,89.1889,270.9293,0,U,49733,999,19292,.54503E-5,-.201E-5,0
STARLINK-3238,2021-115L,2025-05-24T22:15:18.918720,15.08837176,.0001372,53.2186,5.4493,91.4370,268.6779,0,U,49734,999,19305,.29644E-4,.184E-5,0
STARLINK-3113,2021-115M,2025-05-25T00:47:38.306400,15.08844476,.0001254,53.2180,14.8334,93.8301,266.2835,0,U,49735,999,19292,-.2483E-4,-.683E-5,0
STARLINK-3148,2021-115N,2025-05-24T23:45:22.430880,15.08832367,.0001591,53.2178,5.0275,105.7040,254.4128,0,U,49736,999,19306,.10796E-3,.143E-4,0
STARLINK-3225,2021-115P,2025-05-24T22:20:36.541536,15.08837332,.0001395,53.2183,5.4068,86.4847,273.6305,0,U,49737,999,19305,.30386E-4,.196E-5,0
STARLINK-3143,2021-115Q,2025-05-25T00:34:29.850240,15.08837836,.0001374,53.2189,5.1963,94.6017,265.5132,0,U,49738,999,19306,.19799E-4,.27E-6,0
STARLINK-3155,2021-115R,2025-05-25T01:14:09.234528,15.08840988,.0001491,53.2190,14.8686,96.6871,263.4291,0,U,49739,999,19292,-.57693E-6,-.297E-5,0
STARLINK-3226,2021-115S,2025-05-24T08:24:42.310944,15.08839273,.0001343,53.2182,7.9844,88.8146,271.3000,0,U,49740,999,19185,.7049E-8,-.288E-5,0
STARLINK-3244,2021-115T,2025-05-24T08:19:24.703680,15.08838712,.0001415,53.2181,8.0399,84.4059,275.7095,0,U,49741,999,19185,.38836E-4,.33E-5,0
STARLINK-3202,2021-115U,2025-05-25T00:33:04.648608,15.08842884,.0001441,53.2184,4.9944,89.9747,270.1410,0,U,49742,999,19306,.43262E-4,.401E-5,0
STARLINK-3239,2021-115V,2025-05-24T20:57:11.290176,15.08836131,.0001468,53.2188,5.6007,86.4139,273.7021,0,U,49743,999,19304,.18867E-5,-.258E-5,0
STARLINK-3231,2021-115W,2025-05-25T00:29:07.445184,15.08873725,.0001548,53.2187,4.9019,100.6326,259.4841,0,U,49744,999,19306,-.48662E-3,-.8031E-4,0
STARLINK-3241,2021-115X,2025-05-24T21:13:05.436480,15.08836577,.0001449,53.2192,5.5912,82.6483,277.4674,0,U,49745,999,19304,-.13662E-4,-.505E-5,0
STARLINK-3233,2021-115Y,2025-05-25T00:54:16.929216,15.08837278,.0001398,53.2190,4.9302,92.2876,267.8276,0,U,49746,999,19306,.35163E-4,.272E-5,0
STARLINK-3247,2021-115Z,2025-05-24T21:27:36.668160,15.08837390,.0001415,53.2177,5.5742,90.5343,269.5811,0,U,49747,999,19193,.11685E-4,-.102E-5,0
STARLINK-3248,2021-115AA,2025-05-24T20:55:44.597280,15.08840012,.000134,53.2188,5.2474,87.4704,272.6442,0,U,49748,999,19305,.20172E-4,.33E-6,0
STARLINK-3250,2021-115AB,2025-05-24T23:46:49.097856,15.08846264,.000114,53.2179,5.3790,88.5237,271.5886,0,U,49749,999,19305,.53599E-4,.565E-5,0
STARLINK-3236,2021-115AC,2025-05-24T18:55:19.363584,15.08836487,.0001362,53.2195,6.0599,94.2003,265.9145,0,U,49750,999,19192,.48324E-5,-.211E-5,0
STARLINK-3229,2021-115AD,2025-05-24T21:38:11.670144,15.08840884,.0001389,53.2182,5.4662,82.3113,277.8036,0,U,49751,999,19305,-.23597E-3,-.4042E-4,0
STARLINK-3209,2021-115AE,2025-05-24T19:17:49.681536,15.08844024,.0001513,53.2199,355.9891,95.9486,264.1679,0,U,49752,999,19317,.2805E-4,.159E-5,0
STARLINK-3200,2021-115AF,2025-05-24T23:34:47.656128,15.08838277,.0001389,53.2170,5.1775,89.2752,270.8400,0,U,49753,999,19306,.28431E-4,.165E-5,0
STARLINK-3193,2021-115AG,2025-05-24T20:57:09.823968,15.08836293,.0001447,53.2182,355.7747,91.1373,268.9785,0,U,49754,999,19207,.31636E-4,.216E-5,0
STARLINK-3210,2021-115AH,2025-05-24T19:05:55.453344,15.08838801,.0001485,53.2189,6.0628,95.0411,265.0751,0,U,49755,999,19192,.95221E-6,-.273E-5,0
STARLINK-3207,2021-115AJ,2025-05-24T17:56:58.442496,15.08836257,.0001308,53.2185,356.2321,86.5755,273.5387,0,U,49756,999,19205,.32732E-4,.233E-5,0
STARLINK-3197,2021-115AK,2025-05-24T17:47:44.737728,15.08838926,.000138,53.2187,356.2682,96.7569,263.3581,0,U,49757,999,19205,.29056E-4,.175E-5,0
STARLINK-3194,2021-115AL,2025-05-24T18:07:34.260096,15.08835108,.0001252,53.2172,356.1993,86.1382,273.9754,0,U,49758,999,19205,.22509E-4,.7E-6,0
STARLINK-3204,2021-115AM,2025-05-24T21:02:26.562048,15.08837877,.0001287,53.2184,355.6525,88.5256,271.5884,0,U,49759,999,19318,.58165E-4,.638E-5,0
STARLINK-3199,2021-115AN,2025-05-24T23:04:19.674912,15.08835501,.0001246,53.2180,355.2709,95.9839,264.1295,0,U,49760,999,19320,.24521E-4,.102E-5,0
STARLINK-3203,2021-115AP,2025-05-24T18:02:16.244160,15.08836685,.0001417,53.2188,356.2139,92.4924,267.6230,0,U,49761,999,19205,.29761E-4,.186E-5,0
STARLINK-3195,2021-115AQ,2025-05-24T18:28:45.942816,15.08838546,.0001476,53.2186,356.1319,89.2298,270.8863,0,U,49762,999,19206,.31359E-4,.211E-5,0
STARLINK-3198,2021-115AR,2025-05-25T02:09:48.469248,15.08827587,.0001237,53.2182,354.6948,98.2088,261.9044,0,U,49763,999,19322,.34943E-3,.5276E-4,0
STARLINK-3227,2021-115AT,2025-05-24T18:24:51.048864,15.08832777,.0001435,53.2189,356.1518,87.3619,272.7537,0,U,49765,999,19206,.16686E-4,-.22E-6,0
STARLINK-3190,2021-115AU,2025-05-24T20:21:25.580736,15.08841784,.0001348,53.2181,355.7893,86.3481,273.7665,0,U,49766,999,19207,.54299E-4,.576E-5,0
STARLINK-3192,2021-115AV,2025-05-24T20:09:27.323712,15.08837943,.0001128,53.2184,355.8162,84.8665,275.2456,0,U,49767,999,19207,.54001E-4,.572E-5,0
STARLINK-3196,2021-115AW,2025-05-24T23:41:24.742752,15.08841547,.0001344,53.2175,355.1559,87.1280,272.9866,0,U,49768,999,19320,.49767E-4,.504E-5,0
STARLINK-3208,2021-115AX,2025-05-24T18:56:38.498208,15.08850836,.0001267,53.2179,356.0911,87.7562,272.3575,0,U,49769,999,19206,-.26442E-4,-.709E-5,0
STARLINK-3191,2021-115AY,2025-05-24T07:59:32.589312,15.08837635,.0001444,53.2199,358.1411,91.3307,268.7850,0,U,49770,999,19311,-.18989E-4,-.59E-5,0
STARLINK-3201,2021-115AZ,2025-05-24T19:05:51.469440,15.08837799,.0001327,53.2195,356.0151,82.5615,277.5528,0,U,49771,999,19206,.31991E-4,.221E-5,0
STARLINK-3317,2021-125A,2025-05-24T05:11:17.964096,15.08828427,.0001494,53.2164,108.6165,98.6231,261.4930,0,U,50156,999,19293,.89872E-4,.1142E-4,0
STARLINK-3313,2021-125B,2025-05-25T04:01:05.096640,15.08847575,.0001306,53.2172,114.3438,87.1409,272.9732,0,U,50157,999,18981,.68032E-4,.795E-5,0
STARLINK-3309,2021-125C,2025-05-24T15:03:28.668096,15.08835600,.0001286,53.2161,116.7806,87.3430,272.7709,0,U,50158,999,19288,.31438E-4,.212E-5,0
STARLINK-3297,2021-125D,2025-05-24T14:58:11.033184,15.08836087,.0001437,53.2164,116.7972,83.1531,276.9624,0,U,50159,999,19281,.73846E-4,.887E-5,0
STARLINK-3304,2021-125F,2025-05-24T15:12:41.668704,15.08836043,.0001396,53.2165,116.7402,87.1728,272.9424,0,U,50161,999,19281,.10991E-4,-.113E-5,0
STARLINK-3306,2021-125H,2025-05-24T21:10:23.425248,15.08833628,.0001199,53.2173,95.6171,89.7994,270.3135,0,U,50163,999,19313,-.13717E-4,-.506E-5,0
STARLINK-3298,2021-125K,2025-05-24T05:19:10.406208,15.08828766,.0001111,53.2164,118.5920,106.1052,254.0062,0,U,50165,999,19280,-.64849E-4,-.1319E-4,0
STARLINK-3305,2021-125L,2025-05-25T03:58:28.673760,15.08847754,.0001541,53.2172,104.2891,78.9863,281.1302,0,U,50166,999,18995,.69004E-4,.811E-5,0
STARLINK-3271,2021-125M,2025-05-24T22:39:12.656736,15.08838750,.0001085,53.2165,115.3595,104.4111,255.7002,0,U,50167,999,19286,-.54671E-4,-.1158E-4,0
STARLINK-3296,2021-125N,2025-05-24T07:34:22.868544,15.08839990,.0001502,53.2169,108.2592,84.5681,275.5482,0,U,50168,999,19291,.74974E-4,.905E-5,0
STARLINK-3301,2021-125P,2025-05-24T14:36:55.730304,15.08835906,.0001559,53.2161,106.8526,90.0110,270.1061,0,U,50169,999,19296,.23545E-4,.87E-6,0
STARLINK-3245,2021-125Q,2025-05-25T03:51:45.520992,15.08922201,.0001167,53.2172,104.3737,70.2452,289.8666,0,U,50170,999,19255,-.12552E-2,-.20253E-3,0
STARLINK-3286,2021-125R,2025-05-24T21:51:27.331200,15.08837066,.0001523,53.2169,105.4999,82.1765,277.9400,0,U,50171,999,19300,.36035E-4,.286E-5,0
STARLINK-3287,2021-125S,2025-05-25T03:41:12.230592,15.08845911,.00013,53.2178,104.4044,69.6671,290.4460,0,U,50172,999,19256,-.19941E-4,-.605E-5,0
STARLINK-3289,2021-125T,2025-05-25T02:54:50.345856,15.08834252,.0001425,53.2177,94.6175,92.0769,268.0386,0,U,50173,999,19009,-.30401E-4,-.772E-5,0
STARLINK-3292,2021-125U,2025-05-24T03:02:13.494912,15.08835897,.0001436,53.2176,104.6271,86.7201,273.3956,0,U,50174,999,19299,.15176E-4,-.46E-6,0
STARLINK-3291,2021-125V,2025-05-24T21:35:33.675648,15.08838300,.000148,53.2168,105.5502,91.8683,268.2478,0,U,50175,999,19300,.96743E-5,-.134E-5,0
STARLINK-3293,2021-125W,2025-05-24T21:09:04.088448,15.08833906,.0000913,53.2170,105.6309,61.5182,298.5902,0,U,50176,999,19304,-.2454E-4,-.678E-5,0
STARLINK-3282,2021-125X,2025-05-24T07:06:29.338560,15.08840105,.000137,53.2169,108.2572,88.2513,271.8636,0,U,50177,999,19291,.40576E-4,.358E-5,0
STARLINK-3284,2021-125Y,2025-05-25T04:03:46.268064,15.08843373,.0001238,53.2173,104.1942,89.8730,270.2404,0,U,50178,999,19256,.77684E-4,.949E-5,0
STARLINK-3283,2021-125Z,2025-05-24T14:52:49.432512,15.08837654,.0001326,53.2167,106.8035,90.1756,269.9388,0,U,50179,999,19296,.45302E-4,.433E-5,0
STARLINK-3265,2021-125AA,2025-05-24T14:33:00.527040,15.08835458,.0001137,53.2171,106.8757,89.0223,271.0899,0,U,50180,999,19300,.24764E-4,.106E-5,0
STARLINK-3285,2021-125AB,2025-05-24T04:50:05.356896,15.08836504,.0001417,53.2163,108.6909,86.8753,273.2401,0,U,50181,999,19290,.31052E-4,.206E-5,0
